711	384	Op	2	+	749017	749370	107
712	384	Op	3	+	749375	750235	727
713	385	Op	1	+	750367	750816	454
714	385	Op	2	+	750834	752507	1979
715	386	Op	1	-	752598	752708	165
716	386	Op	2	-	752776	753732	721
717	387	Tu	1	+	754007	754378	127
718	388	Op	1	+	754666	755097	466
719	388	Op	2	+	755112	756068	955
720	388	Op	3	+	756085	756492	538
721	388	Op	4	+	756492	758720	2261
722	388	Op	5	+	758748	759713	994
723	388	Op	6	+	759736	761106	1304
724	388	Op	7	+	761111	762202	1166
725	388	Op	8	+	762211	763335	969
726	389	Op	1	+	763509	764831	1466
727	389	Op	2	+	764858	766090	1492
728	389	Op	3	+	766107	766784	533
729	389	Op	4	+	766798	767442	686
730	389	Op	5	+	767519	767728	141
731	389	Op	6	+	767755	768537	730
732	390	Tu	1	+	768689	769390	911
733	391	Tu	1	+	769701	772481	3055
734	392	Op	1	-	772533	774056	1714
735	392	Op	2	-	774056	774724	783
736	393	Tu	1	-	774896	775264	312
737	394	Tu	1	+	775463	776194	646
738	395	Op	1	+	776300	777298	1362
739	395	Op	2	+	777325	778626	1298
740	395	Op	3	+	778671	781376	2585
741	396	Tu	1	+	781605	781922	497
742	397	Op	1	+	782064	783527	1716
743	397	Op	2	+	783571	783789	386
744	397	Op	3	+	783809	784003	190
745	397	Op	4	+	784003	784413	411
746	398	Op	1	+	784689	785015	457
747	398	Op	2	+	785038	785358	428
748	398	Op	3	+	785424	786701	1454
749	398	Op	4	+	786785	788179	1794
750	398	Op	5	+	788237	789430	1252
751	398	Op	6	+	789513	789632	192
752	399	Tu	1	+	790029	790361	327
753	400	Tu	1	-	790475	793120	2626
754	401	Op	1	+	793290	793919	735
755	401	Op	2	+	793932	794744	1018
756	402	Op	1	-	794815	797346	2433
757	402	Op	2	-	797343	798077	548
758	403	Op	1	+	798254	798838	537
759	403	Op	2	+	798861	799916	990
760	403	Op	3	+	799933	800589	462
761	404	Tu	1	-	800693	802930	1432
762	405	Op	1	+	803092	805341	2346
763	405	Op	2	+	805436	806365	778
764	405	Op	3	+	806408	807061	667
765	406	Tu	1	+	807180	807581	535
766	407	Tu	1	+	807741	809351	1530
767	408	Tu	1	+	809494	810579	1086
768	409	Tu	1	-	810694	811497	992
769	410	Tu	1	+	811649	812278	458
770	411	Tu	1	+	812430	813836	1585
771	412	Tu	1	+	814046	815242	941
772	413	Tu	1	-	815297	815482	266
773	414	Tu	1	+	815600	818929	2911
774	415	Op	1	+	819102	820064	1258
775	415	Op	2	+	820129	821886	2297
776	416	Op	1	+	822260	822829	619
777	416	Op	2	+	822886	823065	207
778	417	Tu	1	+	823270	824691	1621
779	418	Op	1	+	824849	825535	857
780	418	Op	2	+	825546	827054	1272
781	419	Tu	1	-	828808	829068	294
782	420	Op	1	-	829363	830172	854
783	420	Op	2	-	830231	831988	1398
784	421	Tu	1	+	832533	833045	444
785	422	Op	1	+	833314	834912	1442
786	422	Op	2	+	834912	835337	633
787	423	Tu	1	-	835392	837062	1476
788	424	Op	1	+	837443	839104	1880
789	424	Op	2	+	839132	840355	1096
790	424	Op	3	+	840352	841569	1357
791	425	Op	1	+	841804	842283	419
792	425	Op	2	+	842359	842781	399
793	426	Tu	1	-	842827	843465	620
794	427	Tu	1	-	843586	843732	195
795	428	Tu	1	-	843863	844900	895
796	429	Op	1	+	845120	846283	1174
797	429	Op	2	+	846299	847288	1112
798	429	Op	3	+	847300	848793	1392
799	429	Op	4	+	848800	849804	839
800	429	Op	5	+	849886	850380	344
801	429	Op	6	+	850444	850707	326
802	429	Op	7	+	850780	851286	540
803	429	Op	8	+	851335	851775	487
804	430	Tu	1	+	851968	853122	1276
805	431	Op	1	+	853274	854590	1396
806	431	Op	2	+	854595	854984	474
807	431	Op	3	+	855071	855253	260
808	431	Op	4	+	855271	855576	336
809	431	Op	5	+	855629	856060	485
810	431	Op	6	+	856131	856373	239
811	432	Tu	1	+	856743	857189	441
812	433	Op	1	+	857329	858042	508
813	433	Op	2	+	858113	858508	303
814	434	Tu	1	-	858694	860115	1221
815	435	Op	1	+	860443	863754	3104
816	435	Op	2	+	863758	865188	1339
817	435	Op	3	+	865185	867068	2109
818	435	Op	4	+	867162	868016	699
819	436	Tu	1	-	868084	868377	188
820	437	Tu	1	+	868573	868776	399
821	438	Tu	1	+	869136	869648	542
822	439	Tu	1	-	870458	870763	323
823	440	Tu	1	+	871098	873122	1741
824	441	Op	1	+	873247	874842	1351
825	441	Op	2	+	874912	875646	580
826	442	Tu	1	-	875643	876044	482
827	443	Tu	1	-	876153	877505	1346
828	444	Tu	1	-	877676	877861	280
829	445	Tu	1	-	878042	878347	204
830	446	Op	1	+	878699	879460	841
831	446	Op	2	+	879473	880945	1266
832	446	Op	3	+	880938	881657	886
833	447	Tu	1	+	881878	882426	613
834	448	Op	1	+	882537	886127	3226
835	448	Op	2	+	886120	889914	3430
836	448	Op	3	+	889984	890328	387
837	449	Op	1	+	890647	891693	1306
838	449	Op	2	+	891701	894124	2927
839	450	Op	1	-	894322	894987	712
840	450	Op	2	-	894999	895712	571
841	450	Op	3	-	895758	896585	1053
842	450	Op	4	-	896620	897351	856
843	451	Op	1	+	897622	898443	823
844	451	Op	2	+	898436	899791	1561
845	451	Op	3	+	899804	900316	510
846	452	Tu	1	-	900410	901174	514
847	453	Op	1	+	901368	902435	1072
848	453	Op	2	+	902453	902911	443
849	453	Op	3	+	902924	904411	1377
850	453	Op	4	+	904426	904725	393
851	453	Op	5	+	904739	905377	698
852	453	Op	6	+	905382	906242	743
853	453	Op	7	+	906232	906942	610
854	454	Op	1	+	907199	907687	576
855	454	Op	2	+	907768	908469	913
856	454	Op	3	+	908548	909675	1218
857	455	Tu	1	+	909932	910528	404
858	456	Op	1	+	911103	911807	487
859	456	Op	2	+	911839	912519	657
860	456	Op	3	+	912551	913495	731
861	456	Op	4	+	913583	913846	241
862	456	Op	5	+	913849	914385	270
863	457	Op	1	+	914733	914987	175
864	457	Op	2	+	915007	915204	127
865	458	Tu	1	-	915230	916150	989
866	459	Op	1	+	916320	916682	186
867	459	Op	2	+	916759	917583	1028
868	460	Tu	1	-	917634	918356	739
869	461	Tu	1	-	918499	918873	552
870	462	Tu	1	+	919022	919468	369
871	463	Op	1	-	919532	920344	990
872	463	Op	2	-	920363	921733	1388
873	463	Op	3	-	921730	922581	836
874	464	Op	1	+	922877	923314	624
875	464	Op	2	+	923391	924008	895
876	465	Tu	1	+	924316	925926	2083
877	466	Op	1	-	926010	928346	2297
878	466	Op	2	-	928388	929005	348
879	467	Op	1	+	929068	929610	552
880	467	Op	2	+	929704	930114	506
881	468	Tu	1	-	930137	930316	113
882	469	Op	1	+	930828	931991	1271
883	469	Op	2	+	932010	933506	1700
884	469	Op	3	+	933539	934255	847
885	469	Op	4	+	934270	934917	628
886	470	Op	1	+	935091	935855	710
887	470	Op	2	+	935852	937150	1230
888	471	Op	1	+	937320	938273	1119
889	471	Op	2	+	938293	938622	506
890	471	Op	3	+	938641	939996	1492
891	471	Op	4	+	940014	940280	302
892	471	Op	5	+	940228	940521	161
893	472	Op	1	+	940639	943020	1803
894	472	Op	2	+	943017	943982	1051
895	472	Op	3	+	944004	944687	688
896	473	Tu	1	-	944704	945198	668
897	474	Tu	1	+	945433	946389	978
898	475	Tu	1	+	946592	947461	1295
899	476	Op	1	+	947635	948927	1704
900	476	Op	2	+	948942	950216	1107
901	476	Op	3	+	950316	950585	206
902	477	Op	1	+	950902	952014	580
903	477	Op	2	+	952004	952750	437
904	477	Op	3	+	952751	953344	367
905	477	Op	4	+	953397	953807	404
906	478	Op	1	+	953946	955010	772
907	478	Op	2	+	955003	955215	231
908	479	Op	1	+	955442	956320	1093
909	479	Op	2	+	956411	956659	456
910	480	Op	1	-	956717	957451	758
911	480	Op	2	-	957535	957993	744
912	481	Op	1	+	958200	959267	1157
913	481	Op	2	+	959301	960173	784
914	481	Op	3	+	960204	961892	1867
915	482	Op	1	+	962017	963399	1283
916	482	Op	2	+	963434	964063	807
917	482	Op	3	+	964069	964839	1020
918	482	Op	4	+	964842	965480	499
919	483	Op	1	+	965607	966176	715
920	483	Op	2	+	966169	967029	1069
921	484	Tu	1	+	967183	967848	968
922	485	Op	1	+	968022	968726	1013
923	485	Op	2	+	968733	970562	1883
924	485	Op	3	+	970562	971869	1104
925	485	Op	4	+	971869	972723	683
926	485	Op	5	+	972780	973586	901
927	486	Op	1	+	973797	974711	896
928	486	Op	2	+	974730	975596	822
929	487	Op	1	-	975648	976139	534
930	487	Op	2	-	976154	976906	647
931	488	Op	1	+	977342	977611	494
932	488	Op	2	+	977608	978030	424
933	488	Op	3	+	978068	978373	498
934	489	Tu	1	-	978712	978774	218
935	490	Tu	1	+	978874	979722	894
936	491	Op	1	-	979794	980963	1516
937	491	Op	2	-	980995	982320	1356
938	492	Op	1	+	982468	984018	1677
939	492	Op	2	+	983999	984691	612
940	493	Tu	1	+	984877	986220	1855
941	494	Tu	1	-	986273	987184	1079
942	495	Op	1	+	987462	989114	1887
943	495	Op	2	+	989126	989830	761
944	496	Tu	1	+	989988	991070	903
945	497	Tu	1	-	991185	991904	657
946	498	Tu	1	+	992153	992557	417
947	499	Op	1	+	992765	993601	900
948	499	Op	2	+	993594	994373	747
949	499	Op	3	+	994412	995452	1186
950	499	Op	4	+	995479	996543	1369
951	499	Op	5	+	996564	998303	1557
952	499	Op	6	+	998287	999615	1263
953	500	Tu	1	+	999821	1000690	839
954	501	Op	1	+	1000910	1001845	887
955	501	Op	2	+	1001872	1002480	689
956	501	Op	3	+	1002499	1003755	1220
957	502	Op	1	+	1004167	1005657	696
958	502	Op	2	+	1005599	1006282	436
959	502	Op	3	+	1006303	1006398	166
960	503	Tu	1	+	1006606	1007430	988
961	504	Op	1	+	1007722	1008633	993
962	504	Op	2	+	1008648	1009529	636
963	504	Op	3	+	1009547	1011145	2011
964	504	Op	4	+	1011202	1011795	386
965	504	Op	5	+	1011788	1012705	800
966	504	Op	6	+	1012686	1013450	647
967	504	Op	7	+	1013455	1015605	2348
968	504	Op	8	+	1015623	1018898	2865
969	504	Op	9	+	1018914	1019879	912
970	505	Tu	1	-	1019912	1020463	508
971	506	Tu	1	-	1020713	1021426	828
972	507	Op	1	+	1021669	1023102	1665
973	507	Op	2	+	1023127	1024176	1195
974	508	Tu	1	+	1024650	1025108	527
975	509	Op	1	-	1025147	1025488	408
976	509	Op	2	-	1025562	1025825	443
977	510	Tu	1	-	1025981	1027693	1791
978	511	Op	1	+	1027913	1028572	604
979	511	Op	2	+	1028636	1028743	164
980	512	Op	1	+	1029774	1030763	1038
981	512	Op	2	+	1030788	1031675	1098
982	512	Op	3	+	1031672	1032439	875
983	513	Op	1	-	1032473	1032934	451
984	513	Op	2	-	1032946	1033722	715
985	514	Tu	1	+	1033954	1034160	228
986	515	Tu	1	-	1034178	1034957	973
987	516	Op	1	+	1035172	1035891	869
988	516	Op	2	+	1035891	1037360	1385
989	517	Op	1	-	1037399	1037950	561
990	517	Op	2	-	1037965	1038666	395
991	518	Tu	1	-	1038772	1040880	1864
992	519	Tu	1	+	1041138	1042310	1146
993	520	Tu	1	-	1042377	1043294	911
994	521	Tu	1	+	1043537	1045933	2074
995	522	Tu	1	+	1046075	1047961	1727
996	523	Tu	1	+	1048167	1048640	622
997	524	Op	1	+	1048784	1049983	1561
998	524	Op	2	+	1050004	1050303	447
999	524	Op	3	+	1050293	1050598	221
1000	524	Op	4	+	1050611	1053007	2553
1001	524	Op	5	+	1053032	1053382	642
1002	525	Op	1	-	1053755	1054228	464
1003	525	Op	2	-	1054275	1054757	564
1004	526	Op	1	+	1054975	1055109	173
1005	526	Op	2	+	1055140	1055910	720
1006	526	Op	3	+	1055929	1056771	727
1007	526	Op	4	+	1056774	1056866	216
1008	526	Op	5	+	1056859	1057230	319
1009	526	Op	6	+	1057250	1057657	604
1010	527	Op	1	+	1057903	1058295	401
1011	527	Op	2	+	1058308	1058820	937
1012	527	Op	3	+	1058853	1059212	450
1013	527	Op	4	+	1059305	1059598	325
1014	527	Op	5	+	1059588	1062521	3460
1015	527	Op	6	+	1062523	1063449	1271
1016	527	Op	7	+	1063462	1064919	1195
1017	527	Op	8	+	1064952	1066721	1610
1018	527	Op	9	+	1066745	1067140	443
1019	528	Tu	1	+	1067285	1068382	1164
1020	529	Op	1	+	1068536	1069456	929
1021	529	Op	2	+	1069482	1070432	1140
1022	529	Op	3	+	1070432	1071028	606
1023	530	Op	1	+	1071178	1071519	355
1024	530	Op	2	+	1071506	1071847	472
1025	530	Op	3	+	1071873	1072133	301
1026	531	Op	1	+	1072292	1073467	876
1027	531	Op	2	+	1073433	1074581	839
1028	532	Op	1	-	1074643	1075530	780
1029	532	Op	2	-	1075554	1076429	764
1030	533	Op	1	+	1076909	1076998	97
1031	533	Op	2	+	1076967	1079627	2344
1032	533	Op	3	+	1079698	1079814	108
1033	533	Op	4	+	1079835	1081019	1091
1034	534	Op	1	+	1081245	1082288	1101
1035	534	Op	2	+	1082343	1082882	785
1036	534	Op	3	+	1082942	1084771	2446
1037	535	Op	1	+	1084886	1085008	98
1038	535	Op	2	+	1085063	1086232	1495
1039	536	Op	1	+	1086471	1087205	784
1040	536	Op	2	+	1087303	1089495	2768
1041	536	Op	3	+	1089498	1089983	276
1042	537	Tu	1	+	1090382	1091599	1114
1043	538	Tu	1	-	1091665	1091841	310
1044	539	Tu	1	+	1092019	1092846	866
1045	540	Tu	1	+	1092947	1094095	1417
1046	541	Op	1	-	1094138	1094524	608
1047	541	Op	2	-	1094538	1095197	669
1048	542	Op	1	+	1095358	1096059	884
1049	542	Op	2	+	1096069	1098705	2112
1050	543	Op	1	+	1098898	1099422	558
1051	543	Op	2	+	1099439	1100908	2044
1052	544	Tu	1	+	1101055	1101288	354
1053	545	Tu	1	+	1101701	1101880	224
1054	546	Tu	1	-	1101936	1102544	525
1055	547	Tu	1	+	1102723	1106970	3656
1056	548	Tu	1	+	1107176	1107883	883
1057	549	Op	1	+	1108409	1108474	115
1058	549	Op	2	+	1108544	1108627	125
1059	550	Op	1	+	1108783	1109541	309
1060	550	Op	2	+	1109505	1110377	156
1061	550	Op	3	+	1110400	1111344	268
1062	550	Op	4	+	1111322	1112080	304
1063	550	Op	5	+	1112089	1112802	433
1064	551	Op	1	-	1113530	1114840	396
1065	551	Op	2	-	1114840	1115544	276
1066	552	Op	1	+	1116121	1116339	240
1067	552	Op	2	+	1116382	1116552	134
1068	553	Tu	1	+	1116721	1117635	1274
1069	554	Tu	1	-	1117678	1118139	647
1070	555	Tu	1	-	1118336	1118836	608
1071	556	Tu	1	-	1118955	1121294	2539
1072	557	Tu	1	+	1121440	1121928	419
1073	558	Op	1	-	1121966	1122829	631
1074	558	Op	2	-	1122833	1124176	935
1075	558	Op	3	-	1124262	1125512	1552
1076	559	Op	1	+	1125696	1125770	74
1077	559	Op	2	+	1125771	1127537	1564
1078	559	Op	3	+	1127565	1129190	1585
1079	559	Op	4	+	1129192	1130805	1442
1080	560	Tu	1	+	1130975	1131556	584
1081	561	Tu	1	+	1132032	1134641	2730
1082	562	Op	1	+	1135240	1136355	1547
1083	562	Op	2	+	1136358	1137335	1272
1084	563	Op	1	+	1137478	1139097	1939
1085	563	Op	2	+	1139105	1140511	1772
1086	564	Tu	1	-	1140624	1141610	934
1087	565	Op	1	+	1141771	1142910	1464
1088	565	Op	2	+	1142923	1143321	603
1089	565	Op	3	+	1143322	1144305	1420
1090	565	Op	4	+	1144318	1144920	903
1091	566	Tu	1	+	1145059	1145826	832
1092	567	Tu	1	-	1145899	1147050	1445
1093	568	Tu	1	+	1147236	1149647	2618
1094	569	Op	1	-	1149679	1150719	880
1095	569	Op	2	-	1150736	1151941	965
1096	570	Tu	1	-	1152096	1152296	293
1097	571	Tu	1	-	1152594	1153715	1224
1098	572	Tu	1	-	1154051	1154401	390
1099	573	Tu	1	+	1154593	1156026	1297
1100	574	Op	1	+	1156231	1156905	747
1101	574	Op	2	+	1156915	1158234	1272
1102	574	Op	3	+	1158248	1159201	1147
1103	575	Tu	1	+	1159315	1159653	357
1104	576	Tu	1	-	1159714	1160025	383
1105	577	Op	1	+	1160168	1161349	813
1106	577	Op	2	+	1161412	1162761	1512
1107	578	Tu	1	+	1163308	1163991	502
1108	579	Tu	1	+	1164337	1166979	3387
1109	580	Op	1	+	1167182	1167898	896
1110	580	Op	2	+	1167882	1169000	1215
1111	580	Op	3	+	1169029	1170258	1736
1112	581	Op	1	+	1170404	1170670	274
1113	581	Op	2	+	1170690	1171718	822
1114	582	Op	1	+	1171919	1172434	407
1115	582	Op	2	+	1172450	1173274	671
1116	582	Op	3	+	1173264	1173845	546
1117	582	Op	4	+	1173833	1174321	621
1118	582	Op	5	+	1174333	1175631	977
1119	582	Op	6	+	1175634	1178354	2393
1120	582	Op	7	+	1178373	1179575	833
1121	583	Op	1	+	1179866	1180348	365
1122	583	Op	2	+	1180354	1181319	678
1123	583	Op	3	+	1181322	1181756	336
1124	583	Op	4	+	1181749	1182231	497
1125	583	Op	5	+	1182235	1183206	871
1126	583	Op	6	+	1183225	1184025	894
1127	583	Op	7	+	1184034	1184705	560
1128	583	Op	8	+	1184702	1185706	749
1129	584	Tu	1	+	1185828	1187930	2477
1130	585	Op	1	+	1188199	1188642	536
1131	585	Op	2	+	1188662	1189210	442
1132	586	Op	1	+	1189321	1191687	2870
1133	586	Op	2	+	1191785	1192099	531
1134	587	Tu	1	+	1192264	1194060	1668
1135	588	Tu	1	+	1194212	1194469	256
1136	589	Op	1	+	1194574	1195473	768
1137	589	Op	2	+	1195466	1196728	1064
1138	590	Tu	1	-	1196764	1197762	984
1139	591	Tu	1	+	1197904	1199298	1632
1140	592	Tu	1	-	1199324	1199758	536
1141	593	Tu	1	+	1200094	1201542	1232
1142	594	Tu	1	-	1201583	1202869	1138
1143	595	Tu	1	+	1203007	1204353	1661
1144	596	Tu	1	+	1204535	1205884	1802
1145	597	Op	1	-	1205996	1207222	593
1146	597	Op	2	-	1207222	1207503	264
1147	598	Op	1	-	1207659	1208252	368
1148	598	Op	2	-	1208311	1209066	624
1149	598	Op	3	-	1209084	1209548	474
1150	598	Op	4	-	1209565	1209873	262
1151	599	Op	1	+	1210016	1210285	189
1152	599	Op	2	+	1210264	1210410	147
1153	599	Op	3	+	1210473	1211033	382
1154	599	Op	4	+	1211014	1211244	197
1155	599	Op	5	+	1211256	1211423	147
1156	599	Op	6	+	1211424	1211639	243
1157	599	Op	7	+	1211695	1211985	398
1158	599	Op	8	+	1211990	1214104	1536
1159	599	Op	9	+	1214105	1215277	783
1160	599	Op	10	+	1215277	1215978	476
1161	599	Op	11	+	1215996	1216754	413
1162	599	Op	12	+	1216770	1217267	295
1163	599	Op	13	+	1217288	1217602	108
1164	599	Op	14	+	1217686	1218435	521
1165	599	Op	15	+	1218460	1218654	138
1166	599	Op	16	+	1218685	1218912	260
1167	599	Op	17	+	1218971	1220167	573
1168	599	Op	18	+	1220175	1220402	119
1169	599	Op	19	+	1220408	1220851	453
1170	599	Op	20	+	1220841	1221104	222
1171	599	Op	21	+	1221104	1221445	393
1172	599	Op	22	+	1221442	1221681	371
1173	599	Op	23	+	1221682	1221960	358
1174	599	Op	24	+	1221972	1222553	548
1175	599	Op	25	+	1222553	1223038	338
1176	599	Op	26	+	1223039	1223356	426
1177	599	Op	27	+	1223350	1223553	230
1178	600	Tu	1	-	1223561	1223821	289
1179	601	Op	1	+	1223896	1223988	116
1180	601	Op	2	+	1224004	1224183	130
1181	602	Tu	1	+	1224284	1224868	495
1182	603	Tu	1	+	1225303	1225506	134
1183	604	Op	1	+	1225608	1225877	370
1184	604	Op	2	+	1225922	1227190	1098
1185	605	Op	1	+	1227332	1227544	262
1186	605	Op	2	+	1227559	1228284	361
1187	605	Op	3	+	1228265	1229701	1205
1188	605	Op	4	+	1229724	1231118	631
1189	605	Op	5	+	1231108	1232352	844
1190	605	Op	6	+	1232345	1232509	189
1191	605	Op	7	+	1232565	1232852	336
1192	605	Op	8	+	1232845	1233054	369
1193	605	Op	9	+	1233067	1234167	934
1194	605	Op	10	+	1234170	1234640	855
1195	605	Op	11	+	1234661	1235542	955
1196	605	Op	12	+	1235562	1235948	537
1197	605	Op	13	+	1235960	1236301	226
1198	605	Op	14	+	1236301	1236903	328
1199	605	Op	15	+	1236903	1237277	325
1200	605	Op	16	+	1237270	1237737	317
1201	605	Op	17	+	1237734	1238771	1175
1202	605	Op	18	+	1238787	1239185	447
1203	605	Op	19	+	1239238	1239570	433
1204	605	Op	20	+	1239611	1239751	78
1205	605	Op	21	+	1239754	1244919	4050
1206	605	Op	22	+	1244919	1245476	504
1207	605	Op	23	+	1245486	1245848	260
1208	605	Op	24	+	1245849	1246679	423
1209	605	Op	25	+	1246679	1247011	156
1210	605	Op	26	+	1247011	1247358	333
1211	605	Op	27	+	1247351	1248505	1038
1212	605	Op	28	+	1248489	1249118	445
1213	605	Op	29	+	1249137	1250519	724
1214	605	Op	30	+	1250535	1250969	353
1215	605	Op	31	+	1250969	1251097	254
1216	605	Op	32	+	1251102	1251458	307
1217	605	Op	33	+	1251455	1251652	228
1218	605	Op	34	+	1251711	1252817	1035
1219	606	Tu	1	-	1252872	1253120	164
1220	607	Tu	1	+	1253301	1253417	145
1221	608	Op	1	-	1253482	1253661	207
1222	608	Op	2	-	1253720	1254163	580
1223	609	Op	1	+	1254536	1254859	515
1224	609	Op	2	+	1254849	1256828	1975
1225	609	Op	3	+	1256856	1257329	761
1226	609	Op	4	+	1257346	1257927	870
1227	609	Op	5	+	1257944	1258945	924
1228	609	Op	6	+	1258935	1259246	416
1229	609	Op	7	+	1259264	1261045	2080
1230	609	Op	8	+	1261038	1262414	1850
1231	609	Op	9	+	1262419	1263054	684
1232	609	Op	10	+	1263129	1263539	545
1233	610	Op	1	-	1263590	1264537	1032
1234	610	Op	2	-	1264632	1266512	1643
1235	611	Tu	1	+	1266728	1268020	1298
1236	612	Tu	1	+	1268167	1269159	862
1237	613	Tu	1	-	1269175	1269708	293
1238	614	Tu	1	+	1269995	1270849	427
1239	615	Tu	1	+	1271062	1271601	451
1240	616	Tu	1	-	1271699	1272043	587
1241	617	Op	1	+	1272319	1273383	1018
1242	617	Op	2	+	1273400	1274776	976
1243	617	Op	3	+	1274794	1276446	1616
1244	618	Op	1	+	1276756	1277589	866
1245	618	Op	2	+	1277626	1279623	2507
1246	619	Op	1	+	1279864	1281345	897
1247	619	Op	2	+	1281335	1281697	397
1248	619	Op	3	+	1281786	1282103	488
1249	619	Op	4	+	1282123	1282572	445
1250	620	Tu	1	+	1282682	1283782	1243
1251	621	Tu	1	+	1283920	1284609	514
1252	622	Tu	1	+	1284900	1285517	755
1253	623	Tu	1	+	1285646	1287982	2388
1254	624	Tu	1	+	1288299	1290185	1618
1255	625	Tu	1	+	1290293	1291399	1492
1256	626	Op	1	+	1291551	1293626	2274
1257	626	Op	2	+	1293700	1294581	1027
1258	627	Tu	1	+	1294697	1295146	487
1259	628	Tu	1	-	1295197	1296207	1114
1260	629	Tu	1	+	1296495	1297811	1768
1261	630	Op	1	+	1297950	1298252	292
1262	630	Op	2	+	1298279	1299577	1541
1263	631	Tu	1	+	1299802	1300341	626
1264	632	Tu	1	+	1300484	1300858	501
1265	633	Tu	1	-	1300902	1301651	762
1266	634	Tu	1	+	1301833	1302924	1270
1267	635	Tu	1	+	1303119	1304048	1086
1268	636	Op	1	+	1304217	1305107	990
1269	636	Op	2	+	1305181	1305966	855
1270	636	Op	3	+	1305963	1306568	735
1271	636	Op	4	+	1306572	1307288	970
1272	637	Tu	1	+	1307633	1308298	560
1273	638	Tu	1	+	1308479	1309885	1241
1274	639	Tu	1	-	1309908	1310126	219
1275	640	Op	1	+	1310162	1311196	689
1276	640	Op	2	+	1311203	1312639	1222
1277	640	Op	3	+	1312715	1313332	693
1278	641	Tu	1	+	1313568	1314248	780
1279	642	Tu	1	+	1314362	1315573	1576
1280	643	Tu	1	+	1315747	1317057	1641
1281	644	Tu	1	+	1317305	1317580	504
1282	645	Op	1	+	1317887	1318927	852
1283	645	Op	2	+	1318937	1320193	1633
1284	645	Op	3	+	1320203	1320742	579
1285	646	Tu	1	-	1320780	1321664	959
1286	647	Op	1	+	1321788	1322138	431
1287	647	Op	2	+	1322131	1322910	931
1288	647	Op	3	+	1322853	1324127	1210
1289	647	Op	4	+	1324127	1324501	448
1290	647	Op	5	+	1324591	1325046	620
1291	648	Op	1	+	1325535	1326401	819
1292	648	Op	2	+	1326438	1327463	1281
1293	648	Op	3	+	1327486	1328562	1221
1294	648	Op	4	+	1328564	1329730	1399
1295	648	Op	5	+	1329764	1330858	936
1296	648	Op	6	+	1330871	1332151	1358
1297	648	Op	7	+	1332171	1332677	549
1298	648	Op	8	+	1332685	1333533	836
1299	649	Op	1	+	1333677	1334849	915
1300	649	Op	2	+	1334925	1335773	909
1301	650	Op	1	+	1335967	1336161	267
1302	650	Op	2	+	1336173	1336649	343
1303	651	Op	1	+	1336793	1337059	334
1304	651	Op	2	+	1337095	1339149	2198
1305	652	Tu	1	-	1339201	1339296	73
1306	653	Op	1	+	1339260	1341149	2197
1307	653	Op	2	+	1341167	1342114	1067
1308	653	Op	3	+	1342132	1342626	623
1309	653	Op	4	+	1342650	1343819	1071
1310	654	Tu	1	-	1343833	1344453	611
1311	655	Op	1	+	1344604	1344846	373
1312	655	Op	2	+	1344918	1346912	2319
1313	656	Tu	1	-	1346963	1348153	1090
1314	657	Tu	1	+	1348508	1349368	1025
1315	658	Tu	1	+	1349597	1350529	1281
1316	659	Tu	1	+	1350668	1351111	579
1317	660	Tu	1	+	1351409	1352749	1711
1318	661	Tu	1	-	1352800	1353408	617
1319	662	Op	1	+	1353616	1354086	291
1320	662	Op	2	+	1354106	1354633	564
1321	663	Tu	1	-	1354688	1355506	761
1322	664	Op	1	+	1355643	1357391	1579
1323	664	Op	2	+	1357384	1359162	1350
1324	664	Op	3	+	1359251	1359676	458
1325	665	Tu	1	+	1359816	1360826	1213
1326	666	Tu	1	+	1361129	1362565	1467
1327	667	Tu	1	-	1362778	1364211	1195
1328	668	Tu	1	-	1364345	1365190	752
1329	669	Tu	1	+	1365272	1365334	117
1330	670	Op	1	-	1365499	1367427	1943
1331	670	Op	2	-	1367444	1369117	1548
1332	671	Op	1	+	1369348	1370820	986
1333	671	Op	2	+	1370839	1371819	934
1334	672	Tu	1	-	1371879	1372040	205
1335	673	Op	1	-	1372149	1373558	1506
1336	673	Op	2	-	1373558	1375438	1854
1337	674	Tu	1	-	1375721	1377181	1392
1338	675	Tu	1	+	1377362	1377913	587
1339	676	Op	1	-	1377972	1378856	667
1340	676	Op	2	-	1378928	1379854	1235
1341	676	Op	3	-	1379950	1380714	690
1342	676	Op	4	-	1380791	1383037	2519
1343	677	Op	1	-	1383327	1385789	2753
1344	677	Op	2	-	1385802	1387859	2519
1345	678	Op	1	-	1388064	1388492	546
1346	678	Op	2	-	1388580	1389023	548
1347	678	Op	3	-	1389036	1390136	1613
1348	678	Op	4	-	1390149	1390412	432
1349	678	Op	5	-	1390425	1391024	508
1350	678	Op	6	-	1391039	1391665	684
1351	678	Op	7	-	1391678	1392247	253
1352	678	Op	8	-	1392315	1392605	534
1353	679	Op	1	-	1392729	1394207	1590
1354	679	Op	2	-	1394198	1394716	732
1355	679	Op	3	-	1394730	1395383	935
1356	679	Op	4	-	1395397	1396308	1194
1357	679	Op	5	-	1396326	1397690	1662
1358	679	Op	6	-	1397708	1399132	1466
1359	679	Op	7	-	1399223	1400656	1113
1360	679	Op	8	-	1400657	1401229	704
1361	679	Op	9	-	1401257	1401604	411
1362	680	Tu	1	-	1401764	1402894	1153
1363	681	Op	1	-	1403381	1403962	789
1364	681	Op	2	-	1403959	1404414	530
